store_nbr,family,rmsle,rmse,mae,train_days,val_days,test_days
40,PERSONAL CARE,0.26111540224517443,94.3057826708484,70.41935483870968,1642,31,15
40,PET SUPPLIES,0.6526119088574004,3.1418096285318566,2.7096774193548385,1642,31,15
40,PLAYERS AND ELECTRONICS,0.6946761561352831,6.836807404327766,5.967741935483871,1642,31,15
40,POULTRY,0.28725662047484707,56.27169974162538,48.444806129032266,1642,31,15
40,PREPARED FOODS,0.3504463182577279,22.895977953597285,18.096774193548388,1642,31,15
40,PRODUCE,0.194635929250491,223.07941369864014,189.26245161290325,1642,31,15
40,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,0.0,1642,31,15
40,SEAFOOD,0.8375961437446274,6.293878234110226,4.129032258064516,1642,31,15
41,AUTOMOTIVE,0.7746737974209044,5.453616734229769,4.516129032258065,1642,31,15
41,BABY CARE,0.3734787261404294,0.5388159060803247,0.2903225806451613,1642,31,15
41,BEAUTY,0.3929663969794138,3.369694156696928,2.7096774193548385,1642,31,15
41,BEVERAGES,0.3711957997550475,1310.6703529848946,894.1290322580645,1642,31,15
41,BOOKS,0.0,0.0,0.0,1642,31,15
41,BREAD/BAKERY,0.13130238241685271,73.25839258873485,52.17348225806449,1642,31,15
41,CELEBRATION,0.5400975950275313,7.5305828074163585,5.806451612903226,1642,31,15
41,CLEANING,0.44243830016394764,709.2699790811722,492.80645161290323,1642,31,15
41,DAIRY,0.16083498556614137,133.14459760338661,104.7741935483871,1642,31,15
41,DELI,0.21956923080232363,65.95035970277316,47.746226129032245,1642,31,15
41,EGGS,0.15800821679385826,20.671001973311434,17.806451612903224,1642,31,15
41,FROZEN FOODS,0.3982397014613233,59.43713024300445,41.729709354838704,1642,31,15
41,GROCERY I,0.20754740358921994,919.2336569822888,675.2258064516129,1642,31,15
41,GROCERY II,0.7490385117181834,42.09359770489968,26.387096774193548,1642,31,15
41,HARDWARE,0.9089293569105388,2.423007994608248,1.8064516129032258,1642,31,15
41,HOME AND KITCHEN I,0.6285326094299516,19.1547181082482,15.741935483870968,1642,31,15
41,HOME AND KITCHEN II,0.46454063656501215,21.398673459035997,13.774193548387096,1642,31,15
41,HOME APPLIANCES,0.7256569053504938,1.3319885691653277,0.9354838709677419,1642,31,15
41,HOME CARE,0.17727701989238215,53.53413140984405,43.58064516129032,1642,31,15
41,LADIESWEAR,0.9047332356105035,13.403177283402716,11.32258064516129,1642,31,15
41,LAWN AND GARDEN,0.557472424384038,12.310499059614692,9.741935483870968,1642,31,15
41,LINGERIE,0.514059454959303,5.3249261694109356,4.419354838709677,1642,31,15
41,"LIQUOR,WINE,BEER",0.7466150171062217,117.11381285437821,72.03225806451613,1642,31,15
41,MAGAZINES,0.4497743403019748,4.721262816307218,3.838709677419355,1642,31,15
41,MEATS,0.2224223251162825,54.430707468801096,40.013064516129035,1642,31,15
41,PERSONAL CARE,0.5785531260188355,294.07032294794675,175.74193548387098,1642,31,15
41,PET SUPPLIES,0.4951434490595507,7.405316311773546,5.354838709677419,1642,31,15
41,PLAYERS AND ELECTRONICS,0.5081197306025765,4.428645755285294,3.3548387096774195,1642,31,15
41,POULTRY,0.16094074826273122,35.41945720963532,27.780322580645162,1642,31,15
41,PREPARED FOODS,0.40377853029301575,23.337047869931705,18.37029019354839,1642,31,15
41,PRODUCE,0.09614205812354833,208.91109982090703,166.89786774193553,1642,31,15
41,SCHOOL AND OFFICE SUPPLIES,0.650713432912637,1.282638409811035,0.8709677419354839,1642,31,15
41,SEAFOOD,0.9185039928896679,6.516853931253203,5.570774193548386,1642,31,15
42,AUTOMOTIVE,0.7127987541163814,3.1876778887743105,2.3548387096774195,1642,31,15
42,BABY CARE,0.0,0.0,0.0,1642,31,15
42,BEAUTY,0.8518359785269498,4.10349968653823,3.225806451612903,1642,31,15
42,BEVERAGES,0.23160388911712246,709.3153900632956,552.3870967741935,1642,31,15
42,BOOKS,0.0,0.0,0.0,1642,31,15
42,BREAD/BAKERY,0.16515943635511787,91.78221561233786,73.29812903225807,1642,31,15
42,CELEBRATION,0.8802135876868554,11.381932485161482,9.225806451612904,1642,31,15
42,CLEANING,0.1742301403138805,166.25330459970587,127.19354838709677,1642,31,15
42,DAIRY,0.16132370463452234,144.78092460345823,106.54838709677419,1642,31,15
42,DELI,0.1451026485587263,27.98248728712645,21.77212903225806,1642,31,15
42,EGGS,0.14724610485216535,23.952237419902026,17.516129032258064,1642,31,15
42,FROZEN FOODS,0.3212690266354552,37.38182945658614,29.638806322580646,1642,31,15
42,GROCERY I,0.1389456059758785,532.1005847187771,400.96774193548384,1642,31,15
42,GROCERY II,0.542847669423896,16.90390296599785,12.387096774193548,1642,31,15
42,HARDWARE,0.6801600562001544,1.4591203713417602,1.096774193548387,1642,31,15
42,HOME AND KITCHEN I,0.6439350275887998,18.287136321433973,11.64516129032258,1642,31,15
42,HOME AND KITCHEN II,0.6615512115877009,18.781425278286815,9.774193548387096,1642,31,15
42,HOME APPLIANCES,0.41289626726256773,0.5956833971812706,0.3548387096774194,1642,31,15
42,HOME CARE,0.17004993407947475,47.44266488734485,36.806451612903224,1642,31,15
42,LADIESWEAR,0.5930532434868032,10.944139689732907,9.129032258064516,1642,31,15
42,LAWN AND GARDEN,0.5105364263333175,18.397054462691187,13.870967741935484,1642,31,15
42,LINGERIE,0.8167079599196175,6.669623000420784,5.387096774193548,1642,31,15
42,"LIQUOR,WINE,BEER",0.3238609693305624,24.42235887262379,18.451612903225808,1642,31,15
42,MAGAZINES,0.682933023669554,5.608173758294745,4.870967741935484,1642,31,15
42,MEATS,0.17515704748897057,40.481935505574036,32.6186770967742,1642,31,15
42,PERSONAL CARE,0.27875971354831786,79.72816720056527,53.935483870967744,1642,31,15
42,PET SUPPLIES,0.5937569737208934,5.676777822991922,4.354838709677419,1642,31,15
42,PLAYERS AND ELECTRONICS,0.47127050610116217,5.0385609824823545,3.838709677419355,1642,31,15
42,POULTRY,0.15693260011009055,39.384381677939004,29.509226774193547,1642,31,15
42,PREPARED FOODS,0.26805756136058684,16.02460248852659,13.09277435483871,1642,31,15
42,PRODUCE,0.13258707400013,375.85337472625054,274.74492580645165,1642,31,15
42,SCHOOL AND OFFICE SUPPLIES,0.12449290871347644,0.1796053020267749,0.03225806451612903,1642,31,15
42,SEAFOOD,0.3919526066549349,7.403285562156763,5.881193548387096,1642,31,15
43,AUTOMOTIVE,1.3684468144613022,5.524140569559944,4.516129032258065,1642,31,15
43,BABY CARE,0.3293772764469247,0.47519096331149147,0.22580645161290322,1642,31,15
43,BEAUTY,0.7243129933567377,3.282406670171613,2.6451612903225805,1642,31,15
43,BEVERAGES,0.2716170960876437,1374.2357641554345,1199.0967741935483,1642,31,15
43,BOOKS,0.0,0.0,0.0,1642,31,15
43,BREAD/BAKERY,0.16280635020733514,111.68041963134029,85.48387096774194,1642,31,15
43,CELEBRATION,0.5448317444445232,10.334720683835787,7.064516129032258,1642,31,15
43,CLEANING,0.18745286844268347,249.47512643483603,190.3548387096774,1642,31,15
43,DAIRY,0.17278940066395262,129.17217816892006,100.6774193548387,1642,31,15
43,DELI,0.20027744018388322,57.036910422287185,47.95171032258063,1642,31,15
43,EGGS,0.3808466331805555,91.28473709118327,70.51612903225806,1642,31,15
43,FROZEN FOODS,0.31459257368988175,20.781730022529185,16.039548258064517,1642,31,15
43,GROCERY I,0.1647565528625836,905.629346893871,656.1154838709679,1642,31,15
43,GROCERY II,0.6579732857134781,7.569037097322562,5.419354838709677,1642,31,15
43,HARDWARE,0.19731659191656226,0.3592106040535498,0.06451612903225806,1642,31,15
43,HOME AND KITCHEN I,0.5465555499160792,7.8862886319926675,6.129032258064516,1642,31,15
